reviewCount,reviewRating,totalRatings,numberOfSellers
0,33.0,1.0,0
13485,185212.5625,0.0,21
0,14.0,1.0,0
0,13470.0,0.0,0
0,27.0,1.0,0
0,13.0,1.0,0
4688085,195.0,413001.0,0
1,0.0,7.5,0
0,13439.51953125,0.0,0
56340,64.0,0.0,0
25717,28.0,0.0,0
0,14.0,1.0,0
13377,2809.169921875,0.0,21
1,0.0,8.0,0
0,13318.5595703125,0.0,0
0,30.0,1.0,0
155462,33.0,0.0,0
0,6.0,1.0,0
0,1.0,0.0,0
272538,78.0,0.0,0
0,131.0,1.0,0
0,131.0,1.0,0
13254,3828798.25,696505466880.0,21
6,0.0,0.0,7509
21,0.0,16.0,0
0,13223.240234375,0.0,0
5,0.0,8.5,0
0,74.0,1.0,0
8,0.0,51783.0,5368
0,13199.759765625,0.0,0
33,0.0,0.0,2370
21,0.0,16.5,0
137838,11.0,0.0,0
3,0.0,4801.0,8709
0,13.0,1.0,0
0,387.0,1.0,0
0,1.0,0.0,0
154857,94.0,0.0,0
0,72.0,1.0,0
0,6.0,1.0,0
188305,41.0,0.0,0
203415,47.0,0.0,0
0,13065.4697265625,0.0,0
142679,145.0,0.0,0
14,0.0,0.0,4864
13000,129823.03125,58465816576.0,21
0,12999.75,0.0,0
0,12999.5,0.0,0
0,48.0,1.0,0
1,0.0,8.0,0
0,12975.75,0.0,0
573087,26.0,0.0,0
0,12959.0400390625,0.0,0
0,1.0,0.0,0
2,0.0,8.600000381469727,0
12950,578425.75,0.0,21
0,12949.259765625,0.0,0
0,12949.259765625,0.0,0
0,12940.400390625,0.0,0
0,18.0,1.0,0
0,1.0,0.0,0
1,0.0,7.400000095367432,0
1,0.0,9.199999809265137,0
12914,702994.8125,854115024896.0,21
0,28.0,1.0,0
0,0.0,0.0,0
28,0.0,0.0,391
11,0.0,0.0,5849
0,12827.009765625,0.0,0
4005,14.0,0.0,0
4198,0.0,959.989990234375,0
0,209.0,1.0,0
0,12799.6796875,0.0,0
12789,205996.109375,190873010176.0,21
0,12759.5595703125,0.0,0
0,1.0,0.0,0
236804,6.0,0.0,0
1,0.0,9.0,0
0,117.0,1.0,0
0,117.0,1.0,0
0,95.0,1.0,0
0,21.0,305.5799865722656,0
12690,191504.984375,196393156608.0,21
0,18.0,1.0,0
281934,11.0,0.0,0
1,0.0,8.300000190734863,0
12600,668593.0,0.0,21
58397,12.0,0.0,0
0,1.0,0.0,0
0,164.0,1.0,0
12593,34592.08984375,822843801600.0,21
0,12.0,1.0,0
0,20.0,1.0,0
143896,18.0,0.0,0
0,12572.01953125,0.0,0
237301,15.0,0.0,0
0,22.0,1.0,0
14950,42.0,0.0,0
264798,17.0,0.0,0
0,191.0,1.0,0
0,12539.6201171875,0.0,0
0,237.0,1.0,0
0,32.0,1.0,0
0,12494.490234375,0.0,0
0,5.0,1.0,0
0,18.0,1.0,0
0,2.0,0.0,0
1,0.0,7.800000190734863,0
0,12431.580078125,0.0,0
12420,173196.8125,630792519680.0,21
111692,46.0,0.0,0
0,5.0,1.0,0
12337,280293.5625,67638013952.0,21
0,5.0,1.0,0
1306033,114.0,0.0,0
345930,12.0,0.0,0
56973,32.0,0.0,0
2,0.0,9.199999809265137,0
0,12299.1796875,0.0,0
46,0.0,0.0,1044
35,0.0,0.0,1588
2157,0.0,1837.4000244140625,0
49,0.0,0.0,939
0,12219.5302734375,0.0,0
1,0.0,8.699999809265137,0
11,0.0,61219.0,2418
191504,28.0,0.0,0
37,0.0,0.0,1925
0,1.0,0.0,0
20,0.0,0.0,2857
1,0.0,8.699999809265137,0
0,113.0,1.0,0
1,0.0,9.5,0
0,1.0,0.0,0
0,12061.5,0.0,0
1,0.0,8.0,0
4,0.0,72695.0,8399
93171,10.0,0.0,0
51569,12.0,0.0,0
12000,375137.09375,190873010176.0,21
0,11999.599609375,0.0,0
0,275.0,1.0,0
0,275.0,1.0,0
0,415.0,1.0,0
0,415.0,1.0,0
224072,200.0,0.0,0
235651,14.0,273603.0,0
270936,6.0,0.0,0
0,16.0,1.0,0
0,7.0,1.0,0
0,30.0,1.0,0
0,10.0,1.0,0
11985,218176.0625,0.0,21
2,0.0,7.300000190734863,0
0,9.0,1.0,0
0,107.0,1.0,0
11970,323826.25,67638009856.0,21
121113,21.0,0.0,0
0,1.0,0.0,0
43,0.0,0.0,1024
0,5.0,1.0,0
11928,195914.515625,733599694848.0,21
0,11904.0,0.0,0
1,0.0,8.899999618530273,0
1,0.0,7.699999809265137,0
0,11899.650390625,0.0,0
0,19.0,1.0,0
17,0.0,0.0,3359
0,1.0,0.0,0
0,11879.33984375,0.0,0
0,28.0,1.0,0
0,9.0,1.0,0
11779,925987.75,0.0,21
0,710.0,11759.509765625,0
0,1.0,0.0,0
49,0.0,0.0,712
0,738.0,1.0,0
49,0.0,0.0,771
14,0.0,0.0,5059
13,0.0,61653.0,5203
0,18.0,1.0,0
0,1.0,0.0,0
11699,129080.1875,0.0,21
0,11695.7099609375,0.0,0
0,11663.759765625,0.0,0
11654,7970.39990234375,0.0,21
41,0.0,0.0,1570
0,8.0,1.0,0
0,11621.51953125,0.0,0
0,11.0,1.0,0
72641,43.0,0.0,0
209294,29.0,0.0,0
1,0.0,8.399999618530273,0
207290,20.0,0.0,0
0,62.0,1.0,0
0,1.0,0.0,0
0,11549.669921875,0.0,0
357186,16.0,0.0,0
94876,36.0,0.0,0
16,0.0,0.0,4050
1,0.0,8.399999618530273,0
0,7.0,1.0,0
0,6235.0,0.0,0
116380,23.0,0.0,0
11480,0.0,850052972544.0,21
0,317.0,1.0,0
0,175.0,1.0,0
11472,338516.1875,84691812352.0,21
128755,24.0,0.0,0
11470,267837.5,760701190144.0,21
43,0.0,424204.0,0
0,183.0,1.0,0
0,183.0,1.0,0
1,0.0,8.899999618530273,0
0,11438.0,0.0,0
0,1.0,0.0,0
1,0.0,8.899999618530273,0
0,491.0,1.0,0
0,11381.759765625,0.0,0
306221,9.0,0.0,0
9,0.0,0.0,6697
0,53.0,1.0,0
0,11349.5,0.0,0
14,0.0,0.0,5305
11339,365855.3125,611823452160.0,21
11,0.0,4671212.0,2066
227146,56.0,0.0,0
11,0.0,0.0,5477
50,0.0,0.0,643
0,11298.0,0.0,0
11292,232012.625,58465812480.0,21
8090,58.0,0.0,0
216788,28.0,0.0,0
0,11279.0595703125,0.0,0
214881,36.0,0.0,0
1,0.0,9.300000190734863,0
0,103.0,1.0,0
0,11250.0,0.0,0
1,0.0,7.900000095367432,0
284544,26.0,0.0,0
0,606.0,1.0,0
0,11219.669921875,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,66.0,1.0,0
0,5.0,1.0,0
0,11199.7197265625,0.0,0
0,18.0,1.0,0
1336,56.0,0.0,0
9,0.0,71219.0,2351
0,11180.0,0.0,0
0,1.0,0.0,0
0,11153.25,0.0,0
0,5.0,1.0,0
0,1.0,0.0,0
11108,420917.78125,58465808384.0,21
0,414.0,1.0,0
1,0.0,7.800000190734863,0
2687,0.0,832.47998046875,0
1875,0.0,0.0,0
1,0.0,8.5,0
0,6.0,1.0,0
1,0.0,8.199999809265137,0
0,11039.51953125,0.0,0
1,0.0,8.199999809265137,0
0,59.0,1.0,0
29,0.0,0.0,2774
227,0.0,826.1599731445312,0
194456,14.0,0.0,0
0,8183.0,0.0,0
0,17.0,1.0,0
11000,327144.5,84691812352.0,21
0,6.0,1.0,0
21,0.0,22.0,0
0,10.0,1.0,0
0,2.0,0.0,0
0,446.0,1.0,0
0,63.0,1.0,0
0,1.0,0.0,0
261374,9.0,0.0,0
0,8.0,1.0,0
116952,21.0,0.0,0
0,1.0,0.0,0
0,167.0,1.0,0
3081,0.0,1637.9200439453125,0
0,10919.16015625,0.0,0
16,0.0,283003.0,4179
10904,0.0,0.0,21
91141,39.0,0.0,0
0,5.0,1.0,0
16,0.0,0.0,4339
16,0.0,0.0,4249
0,79.0,1.0,0
2,0.0,9.0,0
0,78.0,0.0,0
0,10800.0,0.0,0
113068,9.0,0.0,0
272304,9.0,0.0,0
10800,385252.53125,190873010176.0,21
10800,354313.9375,190873010176.0,21
0,1.0,0.0,0
10799,392994.3125,810064674816.0,21
0,427.0,5399.5498046875,0
0,228.0,1.0,0
0,1.0,0.0,0
0,35.0,1.0,0
0,1.0,0.0,0
0,56.0,1.0,0
4,0.0,8.399999618530273,0
0,336.0,1.0,0
0,421.0,1.0,0
0,71.0,1.0,0
10706,307172.71875,58465779712.0,21
0,1604.0,1.0,0
0,12.0,1.0,0
0,14.0,1.0,0
1873,0.0,1442.9599609375,0
399538,22.0,0.0,0
406943,22.0,0.0,0
1,0.0,8.199999809265137,0
10634,0.0,704444956672.0,21
0,14.0,1.0,0
24,0.0,0.0,2656
1,0.0,8.699999809265137,0
0,4393.0,5313.14990234375,0
0,82.0,1.0,0
155358,21.0,0.0,0
158506,53.0,0.0,0
73765,186.0,0.0,0
0,413.0,1.0,0
151,0.0,0.0,311
0,61.0,1.0,0
0,10555.98046875,0.0,0
10555,33096.69921875,0.0,21
0,10539.6904296875,0.0,0
10535,84084.9296875,0.0,21
0,10529.8701171875,0.0,0
199760,32.0,0.0,0
149072,24.0,0.0,0
0,17.0,1.0,0
1,0.0,7.699999809265137,0
0,1.0,0.0,0
190517,35.0,0.0,0
0,10499.650390625,0.0,0
0,1.0,0.0,0
196069,50.0,0.0,0
26146,30.0,0.0,0
0,1.0,0.0,0
7338,0.0,0.0,0
26,0.0,0.0,1773
0,79.0,1.0,0
5,0.0,75035.0,4051
18,0.0,0.0,2352
1,0.0,7.800000190734863,0
0,1.0,0.0,0
0,14.0,1.0,0
10421,127032.921875,779288248320.0,21
36,0.0,0.0,547
8,0.0,0.0,4173
0,1.0,0.0,0
11,0.0,20362.0,6033
37102,43.0,50216.0,0
0,21.0,1.0,0
1,0.0,7.900000095367432,0
10346,102102.703125,79841214464.0,21
0,37.0,1.0,0
0,63.0,1.0,0
362659,23.0,0.0,0
12,0.0,0.0,5660
73213,26.0,0.0,0
1,0.0,8.399999618530273,0
1,0.0,8.899999618530273,0
8,0.0,8.5,0
0,10228.6796875,0.0,0
10228,157061.875,0.0,21
227405,15.0,0.0,0
14,0.0,0.0,2052
7858,34.0,0.0,0
0,131.0,1.0,0
0,131.0,1.0,0
0,10183.6396484375,0.0,0
8,0.0,0.0,7632
0,10159.599609375,0.0,0
0,4.0,0.0,0
25301,46.0,0.0,0
0,548.0,1.0,0
29,0.0,0.0,2630
0,11.0,1.0,0
2367,0.0,1427.9000244140625,0
246278,12.0,0.0,0
46,0.0,0.0,243
10120,2508.06005859375,0.0,21
181,0.0,1517.800048828125,0
0,78.0,1.0,0
0,7.0,1.0,0
10080,134337.640625,779288248320.0,21
0,10079.51953125,0.0,0
0,9.0,1.0,0
0,211.0,1.0,0
0,56.0,0.0,0
20628,9.0,0.0,0
0,5.0,1.0,0
16,0.0,0.0,3592
2130,0.0,0.0,0
213794,19.0,0.0,0
69648,26.0,0.0,0
10038,162024.03125,79841402880.0,21
0,56.0,1.0,0
8,0.0,71112.0,6905
0,49.0,0.0,0
46,0.0,0.0,233
19,0.0,0.0,1201
1,0.0,7.300000190734863,0
29,0.0,0.0,4834
231455,17.0,0.0,0
46,0.0,0.0,237
0,9999.900390625,0.0,0
3176,0.0,749.97998046875,0
10000,206030.875,748433440768.0,21
0,45.0,1.0,0
0,10.0,1.0,0
10000,432468.90625,196853006336.0,21
254879,5.0,0.0,0
0,11.0,1.0,0
0,6.0,1.0,0
14,0.0,0.0,6499
0,69.0,1.0,0
168402,20.0,0.0,0
9980,117908.828125,79841214464.0,21
45713,27.0,0.0,0
0,150.0,1.0,0
0,1810.0,1.0,0
0,1143.0,4972.43994140625,0
1,0.0,5.300000190734863,0
11,0.0,0.0,5865
0,559.0,1.0,0
1,0.0,9.0,0
273,0.0,742.47998046875,0
0,9899.669921875,0.0,0
1,0.0,8.0,0
0,5.0,1.0,0
0,8.0,1.0,0
0,14.0,1.0,0
0,40.0,1.0,0
9889,105299.640625,0.0,21
0,16.0,1.0,0
2390,38.0,0.0,0
0,46.0,1.0,0
0,46.0,1.0,0
0,46.0,1.0,0
0,113.0,1.0,0
15,0.0,0.0,4576
0,33.0,1.0,0
0,9869.5302734375,0.0,0
0,34.0,1.0,0
0,43.0,1.0,0
2161,0.0,1174.4599609375,0
0,282.0,1.0,0
0,6.0,1.0,0
0,9799.7197265625,0.0,0
35,0.0,0.0,2189
26583,28.0,0.0,0
15,0.0,0.0,4491
0,1.0,0.0,0
9759,236739.40625,0.0,21
242176,61.0,0.0,0
244426,61.0,0.0,0
0,532.0,1.0,0
0,2.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,9741.16015625,0.0,0
398208,11.0,0.0,0
54,0.0,0.0,0
45,0.0,0.0,1180
12819,14.0,0.0,0
0,52.0,1.0,0
334875,7.0,0.0,0
0,357.0,1.0,0
2,0.0,8.899999618530273,0
605685,58.0,404202.0,0
0,9668.419921875,0.0,0
78564,12.0,0.0,0
0,9659.5400390625,0.0,0
9659,131079.953125,0.0,21
0,8.0,1.0,0
6,0.0,27003.0,7758
90539,37.0,0.0,0
54270,37.0,0.0,0
0,13.0,1.0,0
0,9603.01953125,0.0,0
2443,0.0,1439.949951171875,0
0,1.0,0.0,0
0,1.0,0.0,0
9600,202624.34375,795853389824.0,21
0,211.0,1.0,0
174771,23.0,0.0,0
0,121.0,1.0,0
72638,24.0,0.0,0
0,5.0,1.0,0
0,2361.0,0.0,0
0,9562.5,0.0,0
0,221.0,1.0,0
65,0.0,0.0,475
0,353.0,1.0,0
0,32.0,1.0,0
82803,28.0,0.0,0
0,37.0,1.0,0
2102,0.0,0.0,0
10,0.0,0.0,3548
206021,19.0,0.0,0
25,0.0,0.0,741
0,48.0,1.0,0
0,1.0,0.0,0
12,0.0,0.0,5559
5369,13.0,0.0,0
9451,54210.26953125,713152200704.0,21
0,9.0,1.0,0
9450,36236.80859375,0.0,21
52,0.0,0.0,102
0,48.0,1.0,0
1,0.0,8.5,0
2584,0.0,1168.43994140625,0
0,9429.5400390625,0.0,0
14,0.0,0.0,4210
1,0.0,8.899999618530273,0
289229,7.0,0.0,0
1,0.0,8.0,0
6,0.0,0.0,831
6,0.0,8.0,0
0,9360.0,0.0,0
0,28.0,1.0,0
9360,290464.1875,0.0,21
1,0.0,8.699999809265137,0
21,0.0,11.0,0
0,25.0,1.0,0
11,0.0,0.0,3871
0,9324.4501953125,0.0,0
0,9.0,1.0,0
10091,27.0,0.0,0
0,7.0,1.0,0
0,117.0,1.0,0
0,117.0,1.0,0
9302,192569.84375,810019848192.0,21
0,1.0,0.0,0
0,9277.6796875,0.0,0
0,27.0,1.0,0
1,0.0,8.800000190734863,0
31,0.0,0.0,2332
16,0.0,0.0,1040
9254,72710.0,84691845120.0,21
0,9249.75,0.0,0
5629,37.0,0.0,0
0,1990.0,9249.6298828125,0
0,1.0,0.0,0
197908,14.0,0.0,0
0,46.0,1.0,0
0,1.0,0.0,0
0,9.0,0.0,0
0,448.0,1.0,0
0,30.0,1.0,0
9213,30213.73046875,26715267072.0,21
217720,31.0,0.0,0
1933,0.0,1380.510009765625,0
12,0.0,21112.0,3105
0,1.0,0.0,0
1,0.0,8.399999618530273,0
8,0.0,0.0,2099
9180,133128.515625,778107420672.0,21
1,0.0,8.0,0
1,0.0,9.399999618530273,0
0,6.0,1.0,0
0,85.0,1.0,0
398081,15.0,0.0,0
9150,202404.34375,26715265024.0,21
25,0.0,0.0,2663
20,0.0,0.0,1084
2,0.0,8.699999809265137,0
12,0.0,0.0,5449
1,0.0,9.0,0
24,0.0,0.0,728
0,9119.6201171875,0.0,0
0,211.0,1.0,0
0,211.0,1.0,0
9118,61397.94921875,850022825984.0,21
0,56.0,1.0,0
1,0.0,8.800000190734863,0
9100,17336.16015625,615200260096.0,21
0,17.0,1.0,0
9093,239912.234375,0.0,21
1,0.0,9.300000190734863,0
9088,216918.484375,810019848192.0,21
0,28.0,1.0,0
3866,13.0,0.0,0
13,0.0,0.0,885
0,43.0,1.0,0
0,22.0,1.0,0
201190,14.0,0.0,0
0,9084.7998046875,0.0,0
0,9078.48046875,0.0,0
292488,5.0,0.0,0
35,0.0,0.0,2166
1584,0.0,677.22998046875,0
0,179.0,9019.1796875,0
0,54.0,1.0,0
293821,21.0,0.0,0
512192,5.0,0.0,0
242640,9.0,0.0,0
0,0.0,8.199999809265137,0
9000,254103.46875,719710519296.0,21
0,8999.8203125,0.0,0
9000,225548.390625,643375955968.0,21
9000,45136.51171875,765373644800.0,21
1,0.0,9.100000381469727,0
0,7.0,1.0,0
8999,0.0,0.0,21
50,0.0,0.0,700
0,1.0,0.0,0
0,27.0,1.0,0
31627,9.0,0.0,0
0,5.0,1.0,0
8990,139201.90625,719710453760.0,21
0,6.0,1.0,0
0,8989.6904296875,0.0,0
0,15.0,1.0,0
182770,6.0,0.0,0
0,8.0,1.0,0
13,0.0,0.0,5148
0,413.0,1.0,0
22894,5.0,0.0,0
0,30.0,1.0,0
0,8959.9296875,0.0,0
2954,0.0,1439.949951171875,0
0,15.0,1.0,0
26864,19.0,0.0,0
127173,18.0,0.0,0
0,41.0,1.0,0
0,8.0,1.0,0
0,13.0,1.0,0
0,130.0,1.0,0
0,8877.1201171875,0.0,0
1,2.0,0.0,0
0,217.0,1.0,0
0,8848.0,0.0,0
42,0.0,75012.0,1431
1,0.0,9.5,0
1,0.0,7.5,0
104436,33.0,0.0,0
0,60.0,1.0,0
0,1.0,0.0,0
40,0.0,0.0,1277
8799,138572.46875,0.0,21
6,0.0,51335.0,7780
0,8.0,1.0,0
22,0.0,0.0,2886
0,49.0,0.0,0
0,85.0,1.0,0
0,123.0,1.0,0
1,0.0,7.800000190734863,0
8738,168175.3125,0.0,21
0,114.0,1.0,0
0,8718.91015625,0.0,0
44,0.0,0.0,1424
0,8.0,1.0,0
8694,454465.3125,0.0,21
109,0.0,0.0,315
106775,26.0,0.0,0
0,9.0,1.0,0
1,0.0,7.900000095367432,0
0,85.0,1.0,0
1,0.0,8.5,0
1,0.0,8.199999809265137,0
0,79.0,1.0,0
0,16.0,1.0,0
0,8639.8203125,0.0,0
1,0.0,9.0,0
172221,32.0,0.0,0
0,32.0,1.0,0
27166,14.0,0.0,0
27,0.0,0.0,2928
74,0.0,0.0,0
0,8621.6796875,0.0,0
4,0.0,0.0,8368
41,0.0,0.0,180
0,210.0,8609.1796875,0
41,0.0,0.0,264
0,8603.0703125,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,345.0,1.0,0
8580,286188.0,0.0,21
0,413.0,1.0,0
0,33.0,1.0,0
0,33.0,1.0,0
0,33.0,1.0,0
0,22.0,1.0,0
0,36.0,1.0,0
0,8562.2998046875,0.0,0
0,15.0,1.0,0
0,350.0,1.0,0
177202,18.0,0.0,0
0,8532.0,0.0,0
8530,196509.25,810019848192.0,21
0,1848.0,1.0,0
0,148.0,1.0,0
249873,23.0,0.0,0
1,0.0,8.100000381469727,0
1744,5.0,0.0,0
4193,5.0,0.0,0
1,0.0,8.399999618530273,0
8500,297904.78125,810004840448.0,21
0,8493.599609375,0.0,0
44,0.0,0.0,235
0,36.0,1.0,0
8480,857560.4375,0.0,21
357849,16.0,0.0,0
8468,240772.3125,810012704768.0,21
3411,0.0,1269.81005859375,0
8463,12694.5595703125,0.0,21
199855,25.0,0.0,0
0,42.0,1.0,0
1,0.0,8.899999618530273,0
8448,112756.3984375,743388807168.0,21
0,8447.0400390625,0.0,0
0,8445.1201171875,0.0,0
0,44.0,1.0,0
238320,12.0,0.0,0
0,1.0,0.0,0
0,1028.0,1.0,0
0,8402.099609375,0.0,0
8400,164054.375,0.0,21
0,1.0,0.0,0
0,48.0,1.0,0
0,8399.650390625,0.0,0
0,137.0,1.0,0
0,8399.4404296875,0.0,0
8399,114940.84375,0.0,21
0,18.0,1.0,0
0,7.0,1.0,0
0,123.0,1.0,0
29,0.0,0.0,2763
0,8362.2001953125,0.0,0
228,0.0,627.1199951171875,0
2535,44.0,0.0,0
35,0.0,0.0,2160
0,8346.0,0.0,0
249492,12.0,0.0,0
203691,16.0,0.0,0
0,8325.0,0.0,0
8320,189111.546875,0.0,21
0,5.0,1.0,0
0,216.0,1.0,0
0,7.0,0.0,0
261678,8.0,1.0,0
12,0.0,0.0,5690
0,1.0,0.0,0
92511,28.0,0.0,0
248836,25.0,0.0,0
0,8249.75,0.0,0
51442,33.0,0.0,0
0,8243.599609375,0.0,0
12669,43.0,0.0,0
8227,137657.796875,778367270912.0,21
0,21.0,1.0,0
1,0.0,8.199999809265137,0
0,43.0,1.0,0
41,0.0,0.0,204
8195,86664.546875,0.0,21
0,33.0,1.0,0
8171,105268.7890625,761101025280.0,21
3993,48.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
8155,121902.5390625,84691828736.0,21
1,0.0,8.5,0
8140,61460.69140625,0.0,21
2752,0.0,0.0,0
8119,0.0,756594180096.0,21
0,137.0,1.0,0
0,8100.0,0.0,0
0,318.0,1.0,0
0,52.0,1.0,0
8100,95107.890625,58465808384.0,21
0,8099.7001953125,0.0,0
0,7.0,1.0,0
0,21.0,1.0,0
8094,144574.53125,12505565184.0,21
0,5.0,1.0,0
133923,24.0,0.0,0
137871,33.0,0.0,0
0,360.0,1.0,0
1433617,17.0,0.0,0
37,0.0,0.0,1939
0,0.0,0.0,0
0,11.0,1.0,0
239,0.0,603.989990234375,0
23,0.0,0.0,3373
8049,2392.179931640625,0.0,21
8049,0.0,756594180096.0,21
3,0.0,9.5,0
0,2788.0,1.0,0
8034,459365.28125,737970749440.0,21
1,0.0,8.199999809265137,0
95607,16.0,0.0,0
8000,252204.90625,0.0,21
1,0.0,8.699999809265137,0
0,8.0,1.0,0
0,25.0,1.0,0
1,0.0,8.199999809265137,0
0,1.0,0.0,0
0,14.0,1.0,0
0,2.0,0.0,0
0,7992.0,0.0,0
0,7989.830078125,0.0,0
0,7989.52978515625,0.0,0
30,0.0,0.0,2685
0,7979.7900390625,0.0,0
0,7979.7900390625,0.0,0
0,1.0,0.0,0
0,252.0,1.0,0
7975,0.0,0.0,21
0,94.0,1.0,0
1,0.0,8.5,0
0,7.0,1.0,0
7944,66048.109375,0.0,21
0,23.0,1.0,0
0,5.0,1.0,0
7921,206925.1875,810012704768.0,21
0,15.0,1.0,0
0,7919.759765625,0.0,0
7920,108086.3671875,0.0,21
127290,24.0,0.0,0
0,7919.669921875,0.0,0
0,121.0,1.0,0
7919,12906.23046875,792105975808.0,21
1,0.0,8.100000381469727,0
121694,50.0,0.0,0
0,25.0,1.0,0
165,1.0,0.0,0
7876,68399.640625,26715244544.0,21
0,7829.419921875,0.0,0
4,0.0,8.699999809265137,0
7820,213280.390625,0.0,21
7809,43292.4296875,196852760576.0,21
16,0.0,0.0,2039
16,0.0,0.0,4231
5257,0.0,1169.97998046875,0
7800,24338.0703125,0.0,21
7800,14349.240234375,0.0,21
3638,0.0,0.0,0
0,67.0,1.0,0
7144,39.0,0.0,0
152857,39.0,0.0,0
15542,30.0,0.0,0
13619,30.0,0.0,0
0,33.0,1.0,0
0,33.0,1.0,0
1,0.0,9.0,0
12896,6.0,0.0,0
0,1665.0,1.0,0
0,50.0,1.0,0
20,0.0,0.0,3668
0,6.0,1.0,0
141248,5.0,0.0,0
362310,2.0,0.0,0
0,1157.0,1.0,0
0,7739.56982421875,0.0,0
14,0.0,0.0,4608
164052,10.0,0.0,0
7700,45411.87109375,778107420672.0,21
386303,7.0,0.0,0
0,1.0,0.0,0
1,0.0,7.400000095367432,0
7680,472258.65625,747492868096.0,21
0,8.0,1.0,0
96,0.0,0.0,415
0,7.0,1.0,0
0,21.0,1.0,0
3017,17.0,0.0,0
7650,101142.1484375,58465808384.0,21
0,26.0,1.0,0
1,0.0,9.0,0
0,81.0,1.0,0
0,85.0,1.0,0
2922,17.0,0.0,0
0,1.0,0.0,0
0,7621.740234375,0.0,0
0,61.0,1.0,0
12,0.0,0.0,4476
7600,75228.8203125,739722395648.0,21
0,12.0,1.0,0
1,0.0,8.100000381469727,0
1194,0.0,1139.969970703125,0
0,36.0,1.0,0
0,92.0,1.0,0
41188,20.0,0.0,0
0,7599.240234375,0.0,0
1,0.0,7.900000095367432,0
254439,40.0,0.0,0
64121,131.0,0.0,0
0,5.0,1.0,0
1,0.0,7.900000095367432,0
7584,394374.625,0.0,21
0,7583.759765625,0.0,0
0,7583.759765625,0.0,0
19,0.0,0.0,4860
15,0.0,0.0,956
27,0.0,0.0,2770
7564,115414.2109375,40094863360.0,21
14354,14.0,0.0,0
2,0.0,4.900000095367432,0
1,0.0,7.699999809265137,0
0,419.0,5599.72021484375,0
0,405.0,5599.72021484375,0
7560,259048.546875,192236683264.0,21
2941,0.0,1133.9200439453125,0
7551,276140.53125,0.0,21
0,91.0,1.0,0
0,9.0,1.0,0
54323,29.0,0.0,0
0,77.0,1.0,0
0,24.0,1.0,0
128089,17.0,0.0,0
322306,5.0,0.0,0
1,0.0,7.400000095367432,0
1,2.0,0.0,0
3161,0.0,1124.9599609375,0
0,5.0,1.0,0
1,0.0,8.5,0
0,7489.93017578125,0.0,0
1,0.0,7.199999809265137,0
0,200.0,1.0,0
0,7479.72021484375,0.0,0
2530,34.0,0.0,0
0,1.0,0.0,0
7463,73289.203125,739722395648.0,21
7452,90010.90625,616483717120.0,21
6,0.0,0.0,5227
0,7442.60986328125,0.0,0
7440,55839.21875,0.0,21
14,0.0,0.0,4841
15,0.0,0.0,1780
12,0.0,0.0,5532
0,1.0,0.0,0
1,0.0,8.5,0
1,0.0,8.5,0
0,93.0,1.0,0
3,0.0,5.400000095367432,0
39505,37.0,0.0,0
176,0.0,1108.6700439453125,0
9,0.0,72332.0,2617
7380,195264.65625,810110418944.0,21
0,104.0,1.0,0
18,0.0,0.0,2113
0,17.0,0.0,0
1,0.0,7.900000095367432,0
0,7359.5400390625,0.0,0
7,0.0,61215.0,1831
0,1.0,0.0,0
0,331.0,1.0,0
0,1.0,0.0,0
7349,393477.34375,0.0,21
0,7345.0,0.0,0
0,7331.52978515625,0.0,0
74,0.0,0.0,0
0,11.0,1.0,0
1,0.0,9.600000381469727,0
3081,0.0,1097.8599853515625,0
0,148.0,1.0,0
0,8.0,0.0,0
63734,43.0,5539.0,0
1,0.0,9.600000381469727,0
0,429.0,1.0,0
0,7279.43994140625,0.0,0
221014,10.0,0.0,0
7260,56991.78125,0.0,21
1,0.0,7.5,0
0,5.0,1.0,0
0,253.0,0.0,0
0,242.0,0.0,0
0,79.0,1.0,0
1,0.0,9.300000190734863,0
0,7249.7998046875,0.0,0
0,25.0,0.0,0
0,5.0,1.0,0
7228,142065.21875,733599629312.0,21
3,0.0,6.5,0
155909,21.0,0.0,0
0,5.0,1.0,0
21,0.0,9.5,0
2536,38.0,0.0,0
0,5.0,1.0,0
0,7199.9599609375,0.0,0
193726,6.0,0.0,0
0,7199.91015625,0.0,0
0,7199.8798828125,0.0,0
18,0.0,0.0,1944
0,95.0,1.0,0
390,4.0,0.0,0
57117,20.0,0.0,0
7200,121035.546875,0.0,21
7200,102926.6171875,0.0,21
0,7199.5498046875,0.0,0
45,0.0,0.0,1179
0,48.0,1.0,0
0,42.0,1.0,0
0,7199.27978515625,0.0,0
48539,40.0,0.0,0
1,0.0,8.199999809265137,0
0,7197.0,0.0,0
0,446.0,1.0,0
0,7194.0,0.0,0
153511,6.0,0.0,0
7192,548.3900146484375,856454004736.0,21
0,109.0,1.0,0
283395,24.0,0.0,0
0,699.0,1.0,0
0,115.0,1.0,0
7164,230302.546875,0.0,21
5072,0.0,1072.47998046875,0
0,7140.0,0.0,0
34,0.0,0.0,1496
0,7139.7998046875,0.0,0
0,1.0,0.0,0
0,7139.16015625,0.0,0
