numberOfSellers,monthlyRevenueEstimate,monthlyUnitsSold,reviewRating
0,0.0,662,0.0
10496,1.0,0,0.0
0,0.0,211250,740.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,1978,2.0
0,0.0,73,1.0
0,0.0,0,1.0
0,0.0,2692,1.0
0,2.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,4.0
0,0.0,0,0.0
0,21.0,0,0.0
0,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,2.0
21,9596.0,1,0.0
0,0.0,0,0.0
0,0.0,742,1.0
0,0.0,2380,0.0
17394,1.0,0,0.0
0,0.0,0,19274.0
0,0.0,0,1.0
4124,1.0,0,0.0
0,0.0,4711,1.0
0,0.0,51275,3.0
21,6456.0,1,4160.06982421875
0,0.0,0,0.0
0,0.0,593,1.0
0,0.0,0,0.0
0,0.0,1143,0.0
21,3193.0,1,0.0
0,0.0,1976,0.0
0,0.0,504,0.0
0,0.0,3876,0.0
0,0.0,1308,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,6040,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,2.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,1048,2.0
0,0.0,0,0.0
0,0.0,0,2.0
21,13074.0,1,5597.759765625
0,0.0,0,0.0
0,0.0,1150,0.0
0,0.0,57949,2.0
0,0.0,0,0.0
0,0.0,2548,0.0
0,0.0,0,0.0
0,0.0,0,4.0
19452,2.0,0,0.0
21,10273.0,1,353.42999267578125
0,0.0,0,0.0
7098,1.0,0,0.0
0,0.0,2693,1.0
0,0.0,0,0.0
0,0.0,0,0.0
4585,1.0,0,0.0
0,0.0,689,0.0
0,0.0,3399,44.0
21,6491.0,1,4444.64013671875
0,0.0,0,12479.0
1763,1.0,0,0.0
0,0.0,0,2.0
21,2994.0,1,0.0
0,0.0,337,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,21.0,7822,0.0
0,21.0,4340,0.0
0,0.0,1185,2.0
0,0.0,539,0.0
0,0.0,933,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,4.0
0,0.0,434,1.0
0,0.0,421,1.0
7519,1.0,0,0.0
0,0.0,0,1.0
21,12977.0,2,0.0
0,0.0,0,0.0
338,0.0,0,0.0
3885,2.0,0,0.0
21,12963.0,2,0.0
11546,1.0,0,0.0
3931,3.0,0,0.0
21,11341.0,1,442.3399963378906
0,0.0,21,0.0
21,12362.0,1,0.0
21,12364.0,1,0.0
0,0.0,442,1.0
0,0.0,0,0.0
0,0.0,0,2.0
0,0.0,0,2.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,84,4.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,9164.0,1,1224.9100341796875
0,21.0,10370,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,640,0.0
0,0.0,0,0.0
0,0.0,0,0.0
10720,1.0,0,0.0
0,0.0,878,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,2.0
0,0.0,0,1.0
0,0.0,2771,0.0
8525,4.0,0,0.0
11044,3.0,0,0.0
0,0.0,475,0.0
8757,12.0,0,0.0
5740,1.0,0,0.0
0,0.0,4704,0.0
0,0.0,1267,0.0
10966,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,190,0.0
0,0.0,0,0.0
11596,1.0,0,0.0
0,0.0,4551,3.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,21,0.0
0,0.0,12415,3.0
0,0.0,21,0.0
0,0.0,5457,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,23393,2.0
0,0.0,322,4.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,1065,3.0
0,0.0,5237,0.0
19495,1.0,0,0.0
0,0.0,0,0.0
21,14817.0,1,436.5400085449219
0,0.0,0,0.0
0,0.0,34140,4.0
21,13713.0,1,2461.760009765625
0,0.0,0,0.0
11596,3.0,0,0.0
0,0.0,228404,18.0
0,0.0,22941,1.0
0,0.0,1722,0.0
11427,3.0,0,0.0
0,0.0,32700,1.0
0,0.0,4652,3.0
0,0.0,6382,0.0
21,10801.0,1,959.2100219726562
12807,1.0,0,0.0
0,0.0,1274,0.0
0,0.0,0,0.0
0,0.0,174,1.0
21,19427.0,1,163.7899932861328
21,13348.0,1,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,13,2.0
19756,3.0,0,0.0
21,12601.0,1,226.52999877929688
21,12968.0,1,503.70001220703125
0,0.0,0,9587.0
16168,1.0,0,0.0
0,0.0,21,0.0
0,0.0,0,1.0
0,0.0,725,0.0
0,0.0,7423,2.0
9157,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,10481.0,1,250.49000549316406
0,0.0,0,0.0
0,0.0,21,0.0
0,0.0,112,1.0
0,0.0,21,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,10426.0,1,154.77000427246094
0,0.0,0,0.0
0,21.0,12598,0.0
0,0.0,0,12595.0
6995,1.0,0,0.0
0,0.0,0,1.0
21,12600.0,1,209338.0
3257,1.0,0,0.0
1,0.0,0,4.0
0,0.0,0,2.0
0,0.0,1515,0.0
21,6279.0,1,23511.0
0,0.0,2589,0.0
0,0.0,0,1.0
0,0.0,3040,0.0
0,0.0,0,0.0
11348,1.0,0,0.0
0,0.0,0,1.0
11669,1.0,0,0.0
21,3441.0,1,16914.689453125
0,0.0,0,0.0
21,6724.0,1,15359.6904296875
0,0.0,1900,0.0
20946,1.0,0,0.0
0,21.0,4387,0.0
0,0.0,1125,1.0
21,15744.0,1,0.0
0,2.0,0,0.0
0,0.0,0,0.0
0,0.0,1157,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,21.0,12596,0.0
0,0.0,897,0.0
11996,2.0,0,0.0
0,0.0,0,0.0
11421,1.0,0,0.0
0,21.0,12058,0.0
4412,1.0,0,0.0
0,0.0,512,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,1890,0.0
0,0.0,1532,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,154,0.0
0,0.0,1320,0.0
0,0.0,0,0.0
0,0.0,1812,1.0
0,21.0,12065,0.0
0,0.0,1499,2.0
0,0.0,5773,0.0
15161,2.0,0,0.0
0,0.0,0,4.0
0,0.0,0,0.0
1,0.0,0,0.0
1,0.0,0,0.0
0,0.0,0,0.0
0,21.0,8006,0.0
1,0.0,0,0.0
21,13137.0,1,0.0
21,15424.0,1,0.0
1,0.0,0,0.0
0,0.0,0,4.0
6,0.0,0,0.0
0,0.0,451,28.0
0,0.0,0,1.0
0,0.0,21,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,21,0.0
21,12525.0,1,780.5999755859375
0,21.0,5719,0.0
21,11597.0,1,220.9600067138672
0,0.0,0,0.0
2,0.0,0,2.0
12243,1.0,0,0.0
0,0.0,0,0.0
1,0.0,0,0.0
0,0.0,0,4.0
0,0.0,0,0.0
0,0.0,16023,1.0
0,0.0,518,2.0
21,332.0,1,0.0
0,0.0,21310,1.0
0,0.0,52,1.0
0,0.0,0,1.0
0,0.0,6735,0.0
1222,1.0,0,0.0
0,0.0,0,0.0
21,14349.0,1,0.0
0,0.0,21,0.0
0,0.0,0,1.0
0,21.0,9767,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
21,14527.0,1,54.599998474121094
0,0.0,0,0.0
8305,2.0,0,0.0
12918,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,21.0,0,0.0
0,0.0,0,4.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,5206,2.0
21,351.0,1,0.0
0,0.0,42637,1.0
0,0.0,21,0.0
2542,1.0,0,0.0
0,1.0,0,0.0
0,0.0,0,0.0
0,21.0,0,0.0
0,0.0,0,0.0
0,21.0,0,0.0
0,0.0,0,0.0
0,1.0,0,0.0
21,0.0,0,0.0
0,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,0.0,0,0.0
0,21.0,0,0.0
0,0.0,231,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,2556,10.0
21,0.0,1,0.0
21,0.0,1,585.4199829101562
0,1.0,0,0.0
0,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
1,0.0,0,0.0
0,0.0,24,4.0
0,0.0,21,0.0
0,0.0,0,0.0
0,0.0,2647,14.0
0,0.0,0,0.0
6,0.0,0,5.0
1,0.0,0,4.0
0,0.0,3206,3.0
21,0.0,1,0.0
1,0.0,0,4.0
1,0.0,0,5.0
1,0.0,0,0.0
0,0.0,0,0.0
0,0.0,4683,4.0
221,1.0,0,0.0
220,1.0,0,0.0
268,1.0,0,0.0
0,0.0,0,0.0
210,1.0,0,0.0
215,1.0,0,0.0
220,1.0,0,0.0
202,1.0,0,0.0
228,1.0,0,0.0
208,1.0,0,0.0
216,1.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,7929,2.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,14278.0
21,14266.0,1,80826.0
21,14269.0,1,26278.0
0,0.0,0,0.0
0,21.0,14278,0.0
19660,1.0,0,0.0
222,1.0,0,0.0
233,1.0,0,0.0
228,1.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,21.0,14276,0.0
0,21.0,14268,0.0
21,14270.0,1,84626.0
0,21.0,14273,0.0
17658,1.0,0,0.0
222,1.0,0,0.0
215,1.0,0,0.0
222,1.0,0,0.0
210,1.0,0,0.0
228,1.0,0,0.0
222,1.0,0,0.0
210,1.0,0,0.0
21,14275.0,1,78926.0
21,14267.0,1,72972.0
0,0.0,0,0.0
0,0.0,0,0.0
21,14268.0,1,71326.0
12704,1.0,0,0.0
0,21.0,14266,0.0
0,0.0,726,3.0
0,0.0,0,12.0
275,1.0,0,0.0
233,1.0,0,0.0
213,1.0,0,0.0
21,14268.0,1,20770.0
0,21.0,14273,0.0
0,21.0,0,0.0
0,0.0,0,0.0
0,21.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,0.0,1,0.0
0,0.0,0,0.0
0,0.0,0,0.0
14269,1.0,0,0.0
0,0.0,0,1.0
0,21.0,14270,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,6622,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
220,1.0,0,0.0
216,1.0,0,0.0
274,1.0,0,0.0
228,1.0,0,0.0
191,1.0,0,0.0
215,1.0,0,0.0
0,0.0,0,0.0
210,1.0,0,0.0
274,1.0,0,0.0
215,1.0,0,0.0
220,1.0,0,0.0
215,1.0,0,0.0
216,1.0,0,0.0
228,1.0,0,0.0
218,1.0,0,0.0
220,1.0,0,0.0
225,1.0,0,0.0
208,1.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
216,1.0,0,0.0
213,1.0,0,0.0
259,1.0,0,0.0
259,1.0,0,0.0
208,1.0,0,0.0
0,21.0,14271,0.0
0,21.0,14273,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
215,1.0,0,0.0
208,1.0,0,0.0
191,1.0,0,0.0
218,1.0,0,0.0
220,1.0,0,0.0
202,1.0,0,0.0
0,0.0,0,0.0
208,1.0,0,0.0
216,1.0,0,0.0
208,1.0,0,0.0
0,0.0,0,1.0
215,1.0,0,0.0
220,1.0,0,0.0
210,1.0,0,0.0
220,1.0,0,0.0
228,1.0,0,0.0
191,1.0,0,0.0
215,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
215,1.0,0,0.0
233,1.0,0,0.0
210,1.0,0,0.0
215,1.0,0,0.0
216,1.0,0,0.0
215,1.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,2196,3.0
0,0.0,873,0.0
0,0.0,2470,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
216,1.0,0,0.0
0,0.0,0,0.0
16813,1.0,0,0.0
14073,1.0,0,0.0
0,0.0,0,0.0
0,21.0,14275,0.0
0,0.0,0,0.0
0,0.0,21,0.0
0,21.0,14265,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
17180,1.0,0,0.0
0,0.0,3478,4.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,21,0.0
220,1.0,0,0.0
228,1.0,0,0.0
0,0.0,21,0.0
21,14271.0,1,62172.0
208,1.0,0,0.0
210,1.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
216,1.0,0,0.0
213,1.0,0,0.0
225,1.0,0,0.0
259,1.0,0,0.0
233,1.0,0,0.0
222,1.0,0,0.0
228,1.0,0,0.0
0,0.0,1259,0.0
0,0.0,0,0.0
222,1.0,0,0.0
221,1.0,0,0.0
6440,1.0,0,0.0
268,1.0,0,0.0
0,0.0,0,0.0
191,1.0,0,0.0
0,0.0,0,0.0
233,1.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
228,1.0,0,0.0
220,1.0,0,0.0
220,1.0,0,0.0
216,1.0,0,0.0
215,1.0,0,0.0
228,1.0,0,0.0
233,1.0,0,0.0
261,1.0,0,0.0
216,1.0,0,0.0
228,1.0,0,0.0
215,1.0,0,0.0
210,1.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,364,0.0
0,0.0,4714,3.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
228,1.0,0,0.0
216,1.0,0,0.0
233,1.0,0,0.0
191,1.0,0,0.0
233,1.0,0,0.0
215,1.0,0,0.0
216,1.0,0,0.0
0,21.0,14269,0.0
0,0.0,0,1.0
0,0.0,21,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
14058,1.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
216,1.0,0,0.0
208,1.0,0,0.0
215,1.0,0,0.0
222,1.0,0,0.0
215,1.0,0,0.0
0,0.0,9282,0.0
0,0.0,0,44.0
0,0.0,0,0.0
21,6442.0,1,0.0
0,0.0,0,0.0
0,0.0,0,2.0
5235,1.0,0,0.0
0,21.0,12804,0.0
0,0.0,2304,0.0
0,0.0,0,0.0
0,0.0,21034,0.0
0,0.0,0,0.0
14102,1.0,0,0.0
21,13759.0,4,1198.5
21,13116.0,1,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,2.0
0,0.0,561,4.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,21.0,14267,0.0
0,0.0,0,1.0
21,14267.0,1,86526.0
228,1.0,0,0.0
208,1.0,0,0.0
191,1.0,0,0.0
202,1.0,0,0.0
222,1.0,0,0.0
0,0.0,0,0.0
215,1.0,0,0.0
224,1.0,0,0.0
228,1.0,0,0.0
215,1.0,0,0.0
208,1.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
261,1.0,0,0.0
220,1.0,0,0.0
221,1.0,0,0.0
228,1.0,0,0.0
216,1.0,0,0.0
208,1.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,179,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
11399,1.0,0,0.0
0,0.0,2106,0.0
0,21.0,1924,0.0
0,0.0,0,0.0
0,0.0,4433,1.0
0,0.0,0,0.0
0,0.0,0,0.0
13492,0.0,0,0.0
0,0.0,1747,0.0
0,0.0,1456,3.0
0,0.0,0,0.0
13812,1.0,0,0.0
0,0.0,6217,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,3.0
0,0.0,6829,10.0
0,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,7468,1.0
0,0.0,0,0.0
0,0.0,0,0.0
11242,1.0,0,0.0
0,0.0,0,0.0
8385,0.0,0,0.0
8284,1.0,0,0.0
0,0.0,0,2.0
0,0.0,9721,0.0
0,0.0,0,0.0
2,0.0,0,0.0
6147,1.0,0,0.0
21,8029.0,1,0.0
5,0.0,0,0.0
0,0.0,0,0.0
1,0.0,0,0.0
0,0.0,0,2.0
0,0.0,0,0.0
2,0.0,0,3.4000000953674316
11236,1.0,0,0.0
1,0.0,0,5.0
0,0.0,0,0.0
14555,1.0,0,0.0
0,0.0,0,0.0
1,0.0,0,0.0
6213,1.0,0,0.0
0,0.0,0,0.0
2,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,12960.0,2,0.0
0,0.0,0,9.0
0,21.0,9559,0.0
13783,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
1,0.0,0,0.0
0,0.0,0,0.0
21,12964.0,2,0.0
1,0.0,0,0.0
15199,1.0,0,0.0
21,12960.0,2,0.0
1,0.0,0,0.0
0,0.0,0,0.0
1,0.0,0,0.0
4,0.0,0,0.0
0,21.0,5250,0.0
0,21.0,9489,0.0
0,0.0,392,0.0
0,0.0,3835,1.0
0,0.0,0,0.0
0,0.0,5656,3.0
0,0.0,0,0.0
0,0.0,0,2.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,40092,3.0
0,0.0,200,0.0
15304,5.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,21.0,11372,0.0
0,0.0,16594,2.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,13300.0,1,0.0
0,0.0,737,1.0
0,0.0,14277,0.0
0,0.0,0,0.0
21,14641.0,0,1784.1500244140625
6011,2.0,0,0.0
0,0.0,9763,3.0
21,21077.0,1,0.0
0,0.0,267,0.0
0,21.0,11713,0.0
0,0.0,14281,2.0
0,0.0,0,2.0
0,0.0,6536,1.0
0,0.0,0,0.0
0,0.0,6540,0.0
8955,1.0,0,0.0
0,0.0,21,0.0
0,0.0,0,2.0
21,8903.0,1,0.0
0,0.0,7971,0.0
0,0.0,0,0.0
0,0.0,0,0.0
4791,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,7988,0.0
4816,1.0,0,0.0
0,0.0,5193,0.0
0,0.0,0,1.0
15181,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,33577,1.0
21,0.0,1,135918.34375
14685,2.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
14689,2.0,0,0.0
14690,2.0,0,0.0
14688,2.0,0,0.0
21,0.0,1,134404.125
14690,1.0,0,0.0
14673,2.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
10542,1.0,0,0.0
21,0.0,1,133280.234375
0,0.0,7398,0.0
14670,2.0,0,0.0
21,10142.0,1,0.0
14688,2.0,0,0.0
14689,1.0,0,0.0
14670,1.0,0,0.0
21,1648.0,1,1360.4599609375
0,0.0,0,0.0
0,0.0,1002,1.0
0,0.0,0,21.0
3815,1.0,0,0.0
0,0.0,21,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,9015,1.0
0,0.0,21,0.0
0,0.0,968,4.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,21.0,3675,0.0
0,0.0,0,0.0
21,12807.0,1,7871.4599609375
0,0.0,0,1.0
21,7656.0,1,835.010009765625
0,0.0,0,3.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,6518,4.0
0,0.0,3737,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,4633,0.0
0,21.0,10455,0.0
0,0.0,0,3.0
0,0.0,0,4.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,4328,4.0
21,0.0,1,338097.96875
0,0.0,0,0.0
12649,1.0,0,0.0
0,0.0,5477,65.0
0,0.0,0,0.0
10397,2.0,0,0.0
21,9482.0,1,0.0
0,21.0,5459,0.0
1586,2.0,0,0.0
0,0.0,0,0.0
13506,1.0,0,0.0
13633,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,2.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,21.0,0,0.0
0,0.0,0,0.0
0,21.0,0,0.0
0,0.0,0,0.0
0,0.0,442,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
21,0.0,3,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,20.0
559,1.0,0,0.0
0,0.0,0,0.0
0,0.0,1003,0.0
17706,1.0,0,0.0
0,0.0,2069,0.0
0,0.0,4188,1.0
0,0.0,18384,0.0
0,0.0,0,1.0
0,0.0,344,2.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,2.0
0,0.0,0,1.0
0,0.0,2575,1.0
0,0.0,5540,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,2.0
0,0.0,0,0.0
0,0.0,0,0.0
9641,3.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
7593,2.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,54449,4.0
4600,1.0,0,0.0
0,0.0,8103,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,11692.0,1,223.72000122070312
0,0.0,0,0.0
0,0.0,364,1.0
0,0.0,0,0.0
0,0.0,840,3.0
0,0.0,0,11725.0
0,0.0,0,3.0
0,0.0,9898,1.0
6204,1.0,0,0.0
0,0.0,0,0.0
21,11695.0,1,251.72000122070312
0,0.0,0,5.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,1.0,0,0.0
21,0.0,1,0.0
0,0.0,0,0.0
0,0.0,0,3.0
0,0.0,61235,12.0
0,0.0,0,0.0
0,21.0,0,0.0
0,0.0,0,0.0
21,0.0,0,0.0
21,0.0,0,0.0
0,0.0,21,0.0
0,0.0,0,0.0
0,0.0,0,11.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,2684578.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,0.0,0,2520.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,5.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,22.0
0,21.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
3401784,3401788.0,3401791,8281911.0
0,0.0,21,0.0
0,0.0,0,0.0
0,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,4.0
21,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,3.0
0,0.0,0,0.0
0,0.0,21,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
14610,1.0,0,0.0
14622,1.0,0,0.0
14617,1.0,0,0.0
14631,1.0,0,0.0
14624,1.0,0,0.0
14617,1.0,0,0.0
14617,1.0,0,0.0
14622,1.0,0,0.0
14622,1.0,0,0.0
14630,1.0,0,0.0
14629,1.0,0,0.0
14622,1.0,0,0.0
14622,1.0,0,0.0
14622,1.0,0,0.0
14617,1.0,0,0.0
14617,1.0,0,0.0
14617,1.0,0,0.0
14617,1.0,0,0.0
14619,1.0,0,0.0
14621,1.0,0,0.0
14626,1.0,0,0.0
14633,1.0,0,0.0
14623,1.0,0,0.0
14621,1.0,0,0.0
14617,1.0,0,0.0
14625,1.0,0,0.0
14622,1.0,0,0.0
14622,1.0,0,0.0
14616,1.0,0,0.0
14616,1.0,0,0.0
14622,1.0,0,0.0
14622,1.0,0,0.0
14624,1.0,0,0.0
14622,1.0,0,0.0
14622,1.0,0,0.0
14618,1.0,0,0.0
14614,1.0,0,0.0
14622,1.0,0,0.0
14622,1.0,0,0.0
14622,1.0,0,0.0
14622,1.0,0,0.0
14627,1.0,0,0.0
14622,1.0,0,0.0
14616,1.0,0,0.0
14617,1.0,0,0.0
14622,1.0,0,0.0
14616,1.0,0,0.0
14617,1.0,0,0.0
14622,1.0,0,0.0
14620,1.0,0,0.0
14617,1.0,0,0.0
14616,1.0,0,0.0
14618,1.0,0,0.0
14622,1.0,0,0.0
14622,1.0,0,0.0
14625,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,21.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,21.0,0,0.0
0,0.0,3064,1.0
0,2.0,0,0.0
21,0.0,1,461.75
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,349353,268.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,21.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,273,0.0
0,0.0,0,0.0
0,0.0,0,10.0
